조사명,학교급,indicator_id,대분류코드,대분류,소주제코드,소주제,응답주체,지표명,조사연도,주기,코드,응답수,비율,선지라벨
경기학교교육실태조사,중학교,PR_SAT_TOTAL_01,C09,만족도,S0901,전반적 만족도,학부모,학교에 대한 전반적인 만족도 - 현재 자녀가 다니는 학교에 어느 정도 만족하는지,2021,1주기,5.0,713,11.99,매우 만족한다
경기학교교육실태조사,중학교,PR_SAT_TOTAL_01,C09,만족도,S0901,전반적 만족도,학부모,학교에 대한 전반적인 만족도 - 현재 자녀가 다니는 학교에 어느 정도 만족하는지,2025,2주기,1.0,18,1.21,전혀 만족하지 않는다
경기학교교육실태조사,중학교,PR_SAT_TOTAL_01,C09,만족도,S0901,전반적 만족도,학부모,학교에 대한 전반적인 만족도 - 현재 자녀가 다니는 학교에 어느 정도 만족하는지,2025,2주기,2.0,56,3.78,만족하지 않는다
경기학교교육실태조사,중학교,PR_SAT_TOTAL_01,C09,만족도,S0901,전반적 만족도,학부모,학교에 대한 전반적인 만족도 - 현재 자녀가 다니는 학교에 어느 정도 만족하는지,2025,2주기,3.0,504,34.01,보통이다
경기학교교육실태조사,중학교,PR_SAT_TOTAL_01,C09,만족도,S0901,전반적 만족도,학부모,학교에 대한 전반적인 만족도 - 현재 자녀가 다니는 학교에 어느 정도 만족하는지,2025,2주기,4.0,691,46.63,만족한다
경기학교교육실태조사,중학교,PR_SAT_TOTAL_01,C09,만족도,S0901,전반적 만족도,학부모,학교에 대한 전반적인 만족도 - 현재 자녀가 다니는 학교에 어느 정도 만족하는지,2025,2주기,5.0,213,14.37,매우 만족한다
경기학교교육실태조사,중학교,PR_TALK_01,C07,교육격차·가정배경,S0703,가정 내 대화,학부모,자녀와 대화 시간 및 주제 - 자녀와 대화 시간,2021,1주기,1.0,25,0.42,없음
경기학교교육실태조사,중학교,PR_TALK_01,C07,교육격차·가정배경,S0703,가정 내 대화,학부모,자녀와 대화 시간 및 주제 - 자녀와 대화 시간,2021,1주기,2.0,837,14.07,30분 미만
경기학교교육실태조사,중학교,PR_TALK_01,C07,교육격차·가정배경,S0703,가정 내 대화,학부모,자녀와 대화 시간 및 주제 - 자녀와 대화 시간,2021,1주기,3.0,1496,25.15,30분-1시간 미만
경기학교교육실태조사,중학교,PR_TALK_01,C07,교육격차·가정배경,S0703,가정 내 대화,학부모,자녀와 대화 시간 및 주제 - 자녀와 대화 시간,2021,1주기,4.0,1239,20.83,1시간-2시간 미만
경기학교교육실태조사,중학교,PR_TALK_01,C07,교육격차·가정배경,S0703,가정 내 대화,학부모,자녀와 대화 시간 및 주제 - 자녀와 대화 시간,2021,1주기,5.0,811,13.63,2시간-3시간 미만
경기학교교육실태조사,중학교,PR_TALK_01,C07,교육격차·가정배경,S0703,가정 내 대화,학부모,자녀와 대화 시간 및 주제 - 자녀와 대화 시간,2021,1주기,6.0,1540,25.89,3시간 이상
경기학교교육실태조사,중학교,PR_TALK_01,C07,교육격차·가정배경,S0703,가정 내 대화,학부모,자녀와 대화 시간 및 주제 - 자녀와 대화 시간,2025,2주기,1.0,6,0.4,없음
경기학교교육실태조사,중학교,PR_TALK_01,C07,교육격차·가정배경,S0703,가정 내 대화,학부모,자녀와 대화 시간 및 주제 - 자녀와 대화 시간,2025,2주기,2.0,144,9.72,30분 미만
경기학교교육실태조사,중학교,PR_TALK_01,C07,교육격차·가정배경,S0703,가정 내 대화,학부모,자녀와 대화 시간 및 주제 - 자녀와 대화 시간,2025,2주기,3.0,318,21.46,30분-1시간 미만
경기학교교육실태조사,중학교,PR_TALK_01,C07,교육격차·가정배경,S0703,가정 내 대화,학부모,자녀와 대화 시간 및 주제 - 자녀와 대화 시간,2025,2주기,4.0,338,22.81,1시간-2시간 미만
경기학교교육실태조사,중학교,PR_TALK_01,C07,교육격차·가정배경,S0703,가정 내 대화,학부모,자녀와 대화 시간 및 주제 - 자녀와 대화 시간,2025,2주기,5.0,219,14.78,2시간-3시간 미만
경기학교교육실태조사,중학교,PR_TALK_01,C07,교육격차·가정배경,S0703,가정 내 대화,학부모,자녀와 대화 시간 및 주제 - 자녀와 대화 시간,2025,2주기,6.0,457,30.84,3시간 이상
경기학교교육실태조사,중학교,PR_TALK_02,C07,교육격차·가정배경,S0703,가정 내 대화,학부모,자녀와 대화 시간 및 주제 - 1)공부,2021,1주기,0.0,1535,25.81,
경기학교교육실태조사,중학교,PR_TALK_02,C07,교육격차·가정배경,S0703,가정 내 대화,학부모,자녀와 대화 시간 및 주제 - 1)공부,2021,1주기,1.0,4413,74.19,예
경기학교교육실태조사,중학교,PR_TALK_02,C07,교육격차·가정배경,S0703,가정 내 대화,학부모,자녀와 대화 시간 및 주제 - 1)공부,2025,2주기,0.0,561,37.85,해당없음
경기학교교육실태조사,중학교,PR_TALK_02,C07,교육격차·가정배경,S0703,가정 내 대화,학부모,자녀와 대화 시간 및 주제 - 1)공부,2025,2주기,1.0,921,62.15,해당
경기학교교육실태조사,중학교,PR_TALK_03,C07,교육격차·가정배경,S0703,가정 내 대화,학부모,자녀와 대화 시간 및 주제 - 2)용돈,2021,1주기,0.0,4073,68.48,
경기학교교육실태조사,중학교,PR_TALK_03,C07,교육격차·가정배경,S0703,가정 내 대화,학부모,자녀와 대화 시간 및 주제 - 2)용돈,2021,1주기,1.0,1875,31.52,예
경기학교교육실태조사,중학교,PR_TALK_03,C07,교육격차·가정배경,S0703,가정 내 대화,학부모,자녀와 대화 시간 및 주제 - 2)용돈,2025,2주기,0.0,1115,75.24,해당없음
경기학교교육실태조사,중학교,PR_TALK_03,C07,교육격차·가정배경,S0703,가정 내 대화,학부모,자녀와 대화 시간 및 주제 - 2)용돈,2025,2주기,1.0,367,24.76,해당
경기학교교육실태조사,중학교,PR_TALK_04,C07,교육격차·가정배경,S0703,가정 내 대화,학부모,자녀와 대화 시간 및 주제 - 3)건강,2021,1주기,0.0,2658,44.69,
경기학교교육실태조사,중학교,PR_TALK_04,C07,교육격차·가정배경,S0703,가정 내 대화,학부모,자녀와 대화 시간 및 주제 - 3)건강,2021,1주기,1.0,3290,55.31,예
경기학교교육실태조사,중학교,PR_TALK_04,C07,교육격차·가정배경,S0703,가정 내 대화,학부모,자녀와 대화 시간 및 주제 - 3)건강,2025,2주기,0.0,991,66.87,해당없음
경기학교교육실태조사,중학교,PR_TALK_04,C07,교육격차·가정배경,S0703,가정 내 대화,학부모,자녀와 대화 시간 및 주제 - 3)건강,2025,2주기,1.0,491,33.13,해당
경기학교교육실태조사,중학교,PR_TALK_05,C07,교육격차·가정배경,S0703,가정 내 대화,학부모,자녀와 대화 시간 및 주제 - 4)진로,2021,1주기,0.0,1478,24.85,
경기학교교육실태조사,중학교,PR_TALK_05,C07,교육격차·가정배경,S0703,가정 내 대화,학부모,자녀와 대화 시간 및 주제 - 4)진로,2021,1주기,1.0,4470,75.15,예
경기학교교육실태조사,중학교,PR_TALK_05,C07,교육격차·가정배경,S0703,가정 내 대화,학부모,자녀와 대화 시간 및 주제 - 4)진로,2025,2주기,0.0,644,43.45,해당없음
경기학교교육실태조사,중학교,PR_TALK_05,C07,교육격차·가정배경,S0703,가정 내 대화,학부모,자녀와 대화 시간 및 주제 - 4)진로,2025,2주기,1.0,838,56.55,해당
경기학교교육실태조사,중학교,PR_TALK_06,C07,교육격차·가정배경,S0703,가정 내 대화,학부모,자녀와 대화 시간 및 주제 - 5)학교생활,2021,1주기,0.0,1271,21.37,
경기학교교육실태조사,중학교,PR_TALK_06,C07,교육격차·가정배경,S0703,가정 내 대화,학부모,자녀와 대화 시간 및 주제 - 5)학교생활,2021,1주기,1.0,4677,78.63,예
경기학교교육실태조사,중학교,PR_TALK_06,C07,교육격차·가정배경,S0703,가정 내 대화,학부모,자녀와 대화 시간 및 주제 - 5)학교생활,2025,2주기,0.0,369,100.0,해당없음
경기학교교육실태조사,중학교,PR_TALK_07,C07,교육격차·가정배경,S0703,가정 내 대화,학부모,자녀와 대화 시간 및 주제 - 6)친구관계,2021,1주기,0.0,1320,22.19,
경기학교교육실태조사,중학교,PR_TALK_07,C07,교육격차·가정배경,S0703,가정 내 대화,학부모,자녀와 대화 시간 및 주제 - 6)친구관계,2021,1주기,1.0,4628,77.81,예
경기학교교육실태조사,중학교,PR_TALK_07,C07,교육격차·가정배경,S0703,가정 내 대화,학부모,자녀와 대화 시간 및 주제 - 6)친구관계,2025,2주기,0.0,521,100.0,해당없음
경기학교교육실태조사,중학교,ST_ASPIRE_01,C10,진로·진학,S1001,교육포부,학생,교육포부 - 교육포부,2021,1주기,1.0,862,9.7,고등학교 졸업
경기학교교육실태조사,중학교,ST_ASPIRE_01,C10,진로·진학,S1001,교육포부,학생,교육포부 - 교육포부,2021,1주기,2.0,775,8.72,2~3년제 대학 졸업
경기학교교육실태조사,중학교,ST_ASPIRE_01,C10,진로·진학,S1001,교육포부,학생,교육포부 - 교육포부,2021,1주기,3.0,4694,52.84,4년제 대학 졸업
경기학교교육실태조사,중학교,ST_ASPIRE_01,C10,진로·진학,S1001,교육포부,학생,교육포부 - 교육포부,2021,1주기,4.0,519,5.84,대학원 석사 졸업
경기학교교육실태조사,중학교,ST_ASPIRE_01,C10,진로·진학,S1001,교육포부,학생,교육포부 - 교육포부,2021,1주기,5.0,816,9.19,대학원 박사 졸업
경기학교교육실태조사,중학교,ST_ASPIRE_01,C10,진로·진학,S1001,교육포부,학생,교육포부 - 교육포부,2021,1주기,6.0,1218,13.71,잘 모르겠다
경기학교교육실태조사,중학교,ST_ASPIRE_01,C10,진로·진학,S1001,교육포부,학생,교육포부 - 교육포부,2025,2주기,1.0,509,9.84,고등학교 졸업
경기학교교육실태조사,중학교,ST_ASPIRE_01,C10,진로·진학,S1001,교육포부,학생,교육포부 - 교육포부,2025,2주기,2.0,418,8.08,2~3년제 대학 졸업
경기학교교육실태조사,중학교,ST_ASPIRE_01,C10,진로·진학,S1001,교육포부,학생,교육포부 - 교육포부,2025,2주기,3.0,2738,52.93,4년제 대학 졸업
경기학교교육실태조사,중학교,ST_ASPIRE_01,C10,진로·진학,S1001,교육포부,학생,교육포부 - 교육포부,2025,2주기,4.0,380,7.35,대학원 석사 졸업
경기학교교육실태조사,중학교,ST_ASPIRE_01,C10,진로·진학,S1001,교육포부,학생,교육포부 - 교육포부,2025,2주기,5.0,371,7.17,대학원 박사 졸업
경기학교교육실태조사,중학교,ST_ASPIRE_01,C10,진로·진학,S1001,교육포부,학생,교육포부 - 교육포부,2025,2주기,6.0,757,14.63,잘 모르겠다
경기학교교육실태조사,중학교,ST_ASSESS_02,C06,수업·평가 혁신,S0603,수행평가,학생,(수행)평가 - 1)평가는 실력향상에 도움이 된다,2021,1주기,1.0,646,7.27,전혀 그렇지 않다
경기학교교육실태조사,중학교,ST_ASSESS_02,C06,수업·평가 혁신,S0603,수행평가,학생,(수행)평가 - 1)평가는 실력향상에 도움이 된다,2021,1주기,2.0,1096,12.34,그렇지 않다
경기학교교육실태조사,중학교,ST_ASSESS_02,C06,수업·평가 혁신,S0603,수행평가,학생,(수행)평가 - 1)평가는 실력향상에 도움이 된다,2021,1주기,3.0,3636,40.93,보통이다
경기학교교육실태조사,중학교,ST_ASSESS_02,C06,수업·평가 혁신,S0603,수행평가,학생,(수행)평가 - 1)평가는 실력향상에 도움이 된다,2021,1주기,4.0,2810,31.63,그렇다
경기학교교육실태조사,중학교,ST_ASSESS_02,C06,수업·평가 혁신,S0603,수행평가,학생,(수행)평가 - 1)평가는 실력향상에 도움이 된다,2021,1주기,5.0,696,7.83,매우 그렇다
경기학교교육실태조사,중학교,ST_ASSESS_02,C06,수업·평가 혁신,S0603,수행평가,학생,(수행)평가 - 1)평가는 실력향상에 도움이 된다,2025,2주기,1.0,324,6.26,전혀그렇지않다
경기학교교육실태조사,중학교,ST_ASSESS_02,C06,수업·평가 혁신,S0603,수행평가,학생,(수행)평가 - 1)평가는 실력향상에 도움이 된다,2025,2주기,2.0,506,9.78,그렇지않다
경기학교교육실태조사,중학교,ST_ASSESS_02,C06,수업·평가 혁신,S0603,수행평가,학생,(수행)평가 - 1)평가는 실력향상에 도움이 된다,2025,2주기,3.0,1719,33.23,보통이다
경기학교교육실태조사,중학교,ST_ASSESS_02,C06,수업·평가 혁신,S0603,수행평가,학생,(수행)평가 - 1)평가는 실력향상에 도움이 된다,2025,2주기,4.0,1862,35.99,그렇다
경기학교교육실태조사,중학교,ST_ASSESS_02,C06,수업·평가 혁신,S0603,수행평가,학생,(수행)평가 - 1)평가는 실력향상에 도움이 된다,2025,2주기,5.0,762,14.73,매우그렇다
경기학교교육실태조사,중학교,ST_ASSESS_03,C06,수업·평가 혁신,S0603,수행평가,학생,(수행)평가 - 2)평가는 수업에 흥미를 가질 수 있도록 해준다,2021,1주기,1.0,1442,16.23,전혀 그렇지 않다
경기학교교육실태조사,중학교,ST_ASSESS_03,C06,수업·평가 혁신,S0603,수행평가,학생,(수행)평가 - 2)평가는 수업에 흥미를 가질 수 있도록 해준다,2021,1주기,2.0,2083,23.45,그렇지 않다
경기학교교육실태조사,중학교,ST_ASSESS_03,C06,수업·평가 혁신,S0603,수행평가,학생,(수행)평가 - 2)평가는 수업에 흥미를 가질 수 있도록 해준다,2021,1주기,3.0,3434,38.65,보통이다
경기학교교육실태조사,중학교,ST_ASSESS_03,C06,수업·평가 혁신,S0603,수행평가,학생,(수행)평가 - 2)평가는 수업에 흥미를 가질 수 있도록 해준다,2021,1주기,4.0,1474,16.59,그렇다
경기학교교육실태조사,중학교,ST_ASSESS_03,C06,수업·평가 혁신,S0603,수행평가,학생,(수행)평가 - 2)평가는 수업에 흥미를 가질 수 있도록 해준다,2021,1주기,5.0,451,5.08,매우 그렇다
경기학교교육실태조사,중학교,ST_ASSESS_03,C06,수업·평가 혁신,S0603,수행평가,학생,(수행)평가 - 2)평가는 수업에 흥미를 가질 수 있도록 해준다,2025,2주기,1.0,628,12.14,전혀그렇지않다
경기학교교육실태조사,중학교,ST_ASSESS_03,C06,수업·평가 혁신,S0603,수행평가,학생,(수행)평가 - 2)평가는 수업에 흥미를 가질 수 있도록 해준다,2025,2주기,2.0,1138,22.0,그렇지않다
경기학교교육실태조사,중학교,ST_ASSESS_03,C06,수업·평가 혁신,S0603,수행평가,학생,(수행)평가 - 2)평가는 수업에 흥미를 가질 수 있도록 해준다,2025,2주기,3.0,1797,34.74,보통이다
경기학교교육실태조사,중학교,ST_ASSESS_03,C06,수업·평가 혁신,S0603,수행평가,학생,(수행)평가 - 2)평가는 수업에 흥미를 가질 수 있도록 해준다,2025,2주기,4.0,1128,21.81,그렇다
경기학교교육실태조사,중학교,ST_ASSESS_03,C06,수업·평가 혁신,S0603,수행평가,학생,(수행)평가 - 2)평가는 수업에 흥미를 가질 수 있도록 해준다,2025,2주기,5.0,482,9.32,매우그렇다
경기학교교육실태조사,중학교,ST_ASSESS_04,C06,수업·평가 혁신,S0603,수행평가,학생,(수행)평가 - 3)평가 결과는 대체적으로 공정하다,2021,1주기,1.0,359,4.04,전혀 그렇지 않다
경기학교교육실태조사,중학교,ST_ASSESS_04,C06,수업·평가 혁신,S0603,수행평가,학생,(수행)평가 - 3)평가 결과는 대체적으로 공정하다,2021,1주기,2.0,538,6.06,그렇지 않다
경기학교교육실태조사,중학교,ST_ASSESS_04,C06,수업·평가 혁신,S0603,수행평가,학생,(수행)평가 - 3)평가 결과는 대체적으로 공정하다,2021,1주기,3.0,3308,37.24,보통이다
경기학교교육실태조사,중학교,ST_ASSESS_04,C06,수업·평가 혁신,S0603,수행평가,학생,(수행)평가 - 3)평가 결과는 대체적으로 공정하다,2021,1주기,4.0,3345,37.65,그렇다
경기학교교육실태조사,중학교,ST_ASSESS_04,C06,수업·평가 혁신,S0603,수행평가,학생,(수행)평가 - 3)평가 결과는 대체적으로 공정하다,2021,1주기,5.0,1334,15.02,매우 그렇다
경기학교교육실태조사,중학교,ST_ASSESS_04,C06,수업·평가 혁신,S0603,수행평가,학생,(수행)평가 - 3)평가 결과는 대체적으로 공정하다,2025,2주기,1.0,274,5.3,전혀그렇지않다
경기학교교육실태조사,중학교,ST_ASSESS_04,C06,수업·평가 혁신,S0603,수행평가,학생,(수행)평가 - 3)평가 결과는 대체적으로 공정하다,2025,2주기,2.0,344,6.65,그렇지않다
